timestamp,id,group,action
2016-11-19 22:44:06.227783,692068,experiment,view
2016-11-19 22:54:46.298085,599919,control,view
2016-11-19 23:24:39.187315,769496,control,view
2016-11-19 23:25:04.661876,769496,control,click
2016-11-19 23:47:20.464872,272120,control,view
2016-11-20 00:16:17.912642,653156,control,view
2016-11-20 00:29:15.818717,477205,experiment,view
2016-11-20 00:30:46.061843,477205,experiment,click
2016-11-20 01:48:45.778139,260564,experiment,view
2016-11-20 01:48:53.205877,260564,experiment,click
2016-11-20 01:53:37.812195,232200,control,view
2016-11-20 01:54:05.795217,611957,control,view
2016-11-20 02:16:36.278228,385757,experiment,view
2016-11-20 02:17:37.884727,810633,control,view
2016-11-20 02:18:04.277325,810633,control,click
2016-11-20 02:22:25.848201,269418,experiment,view
2016-11-20 03:21:45.777377,358629,experiment,view
2016-11-20 03:53:38.376037,925547,experiment,view
2016-11-20 03:54:51.849015,925547,experiment,click
2016-11-20 03:58:23.914222,826793,control,view
2016-11-20 03:58:42.467765,826793,control,click
2016-11-20 04:14:06.078866,348958,control,view
2016-11-20 04:18:24.617587,249362,experiment,view
2016-11-20 04:39:43.850557,480660,control,view
2016-11-20 05:03:40.478490,392735,experiment,view
2016-11-20 05:04:03.708551,392735,experiment,click
2016-11-20 05:45:58.548889,414276,control,view
2016-11-20 06:12:32.865490,638702,experiment,view
2016-11-20 06:29:12.018283,328917,control,view
2016-11-20 06:29:46.368763,488357,control,view
2016-11-20 06:34:23.001439,761282,experiment,view
2016-11-20 07:04:47.256249,687411,experiment,view
2016-11-20 07:05:36.092454,687411,experiment,click
2016-11-20 07:19:45.203970,436947,experiment,view
2016-11-20 07:58:52.768641,183141,experiment,view
2016-11-20 08:00:22.434253,183141,experiment,click
2016-11-20 08:17:20.757747,674252,control,view
2016-11-20 08:45:27.460903,721498,control,view
2016-11-20 09:04:13.007429,297700,control,view
2016-11-20 09:23:35.556164,327713,control,view
2016-11-20 10:18:07.013792,473142,control,view
2016-11-20 11:10:27.185086,342777,control,view
2016-11-20 11:15:31.143912,694728,control,view
2016-11-20 11:25:51.710643,248671,experiment,view
2016-11-20 11:26:30.864736,480835,experiment,view
2016-11-20 11:26:47.878966,248671,experiment,click
2016-11-20 11:27:14.813262,480835,experiment,click
2016-11-20 12:30:18.526526,301637,control,view
2016-11-20 12:30:49.898328,933480,experiment,view
2016-11-20 12:32:14.486008,933480,experiment,click
2016-11-20 12:39:12.969541,552515,control,view
2016-11-20 13:00:50.694289,345644,experiment,view
2016-11-20 13:01:13.222394,345644,experiment,click
2016-11-20 13:22:57.590169,399861,control,view
2016-11-20 13:41:33.524040,475666,experiment,view
2016-11-20 13:47:02.615412,785142,control,view
2016-11-20 13:55:49.729886,552676,experiment,view
2016-11-20 14:16:47.597469,511168,experiment,view
2016-11-20 15:03:18.583052,197268,control,view
2016-11-20 15:05:11.608910,703194,experiment,view
2016-11-20 15:06:02.974544,703194,experiment,click
2016-11-20 15:37:53.771446,215420,control,view
2016-11-20 16:08:47.119070,549235,control,view
2016-11-20 16:26:04.802608,872048,control,view
2016-11-20 16:51:38.152510,860744,experiment,view
2016-11-20 17:18:53.211415,810521,experiment,view
2016-11-20 17:43:50.751424,489243,control,view
2016-11-20 17:44:17.045115,489243,control,click
2016-11-20 18:24:14.824754,255243,control,view
2016-11-20 18:25:12.093899,255243,control,click
2016-11-20 18:33:31.968787,474163,experiment,view
2016-11-20 18:36:57.945734,894766,control,view
2016-11-20 19:02:08.846821,906828,control,view
2016-11-20 19:03:24.771058,906828,control,click
2016-11-20 19:13:40.831372,454074,experiment,view
2016-11-20 19:14:52.855493,454074,experiment,click
2016-11-20 19:55:12.881536,698966,control,view
2016-11-20 19:55:56.675571,698966,control,click
2016-11-20 20:20:57.039325,513148,experiment,view
2016-11-20 20:23:48.591653,306177,control,view
2016-11-20 21:58:35.724199,781912,control,view
2016-11-20 22:25:41.629651,610577,control,view
2016-11-20 22:48:48.127237,743043,experiment,view
2016-11-20 22:48:52.274208,743043,experiment,click
2016-11-20 23:37:10.872472,916720,experiment,view
2016-11-21 00:16:15.556927,815609,experiment,view
2016-11-21 00:24:30.007204,923557,control,view
2016-11-21 01:01:21.628970,360426,experiment,view
2016-11-21 01:24:49.898343,641268,experiment,view
2016-11-21 01:25:12.244497,641268,experiment,click
2016-11-21 02:48:57.820282,195631,experiment,view
2016-11-21 02:49:43.815011,195631,experiment,click
2016-11-21 02:50:46.391513,933338,control,view
2016-11-21 03:32:27.845045,657711,experiment,view
2016-11-21 03:42:23.034430,350026,experiment,view
2016-11-21 03:43:43.937669,346346,experiment,view
2016-11-21 04:24:49.818353,240721,experiment,view
2016-11-21 04:30:32.036622,479703,control,view
2016-11-21 04:31:55.576847,479703,control,click
2016-11-21 05:25:14.462681,331094,experiment,view
2016-11-21 06:56:40.150428,437374,control,view
2016-11-21 07:11:48.952017,893486,experiment,view
2016-11-21 07:39:23.386723,267977,experiment,view
2016-11-21 08:38:00.840896,537705,experiment,view
2016-11-21 08:39:37.590520,537705,experiment,click
2016-11-21 09:22:05.772898,390600,control,view
2016-11-21 09:22:21.680636,390600,control,click
2016-11-21 09:39:44.520030,631586,control,view
2016-11-21 10:13:51.029297,779804,control,view
2016-11-21 10:18:11.925543,452887,control,view
2016-11-21 10:18:42.852185,452887,control,click
2016-11-21 10:29:51.359508,469120,experiment,view
2016-11-21 10:31:19.230136,469120,experiment,click
2016-11-21 10:51:26.229072,193145,control,view
2016-11-21 11:13:30.339261,273378,experiment,view
2016-11-21 11:23:08.489445,888806,experiment,view
2016-11-21 11:26:30.392287,374707,control,view
2016-11-21 12:39:59.506363,457672,control,view
2016-11-21 12:55:54.608465,282357,control,view
2016-11-21 12:57:55.546240,614501,control,view
2016-11-21 12:58:59.305542,614501,control,click
2016-11-21 13:25:18.975507,339175,experiment,view
2016-11-21 13:25:45.127961,339175,experiment,click
2016-11-21 13:28:18.245372,649607,control,view
2016-11-21 13:49:57.160123,310809,experiment,view
2016-11-21 14:03:42.773043,603742,control,view
2016-11-21 14:05:18.714893,603742,control,click
2016-11-21 14:32:53.807769,335097,experiment,view
2016-11-21 14:43:48.187696,215248,control,view
2016-11-21 14:47:17.130913,427702,control,view
2016-11-21 14:48:01.432487,427702,control,click
2016-11-21 15:28:03.760712,555034,experiment,view
2016-11-21 16:23:38.024382,237482,control,view
2016-11-21 17:33:14.456547,322000,control,view
2016-11-21 17:36:09.532966,298958,experiment,view
2016-11-21 18:00:10.824945,249528,experiment,view
2016-11-21 18:16:30.238177,292754,control,view
2016-11-21 18:26:28.135639,827249,experiment,view
2016-11-21 18:42:31.050015,436289,experiment,view
2016-11-21 18:42:34.734091,436289,experiment,click
2016-11-21 20:06:36.896167,871646,control,view
2016-11-21 20:48:46.008218,711821,experiment,view
2016-11-21 20:49:28.016741,711821,experiment,click
2016-11-21 21:00:21.829005,585799,experiment,view
2016-11-21 21:01:28.821451,334293,experiment,view
2016-11-21 21:01:39.517200,334293,experiment,click
2016-11-21 21:35:02.131097,608040,control,view
2016-11-21 21:41:13.214780,598804,control,view
2016-11-21 21:42:01.328764,598804,control,click
2016-11-21 21:50:47.066162,465595,control,view
2016-11-21 21:53:05.029649,744949,experiment,view
2016-11-21 22:04:19.275341,570427,control,view
2016-11-21 22:31:28.425730,789066,control,view
2016-11-21 22:32:38.527445,789066,control,click
2016-11-21 22:54:12.871175,351466,experiment,view
2016-11-21 23:32:28.097492,280169,control,view
2016-11-22 01:02:57.070396,525030,experiment,view
2016-11-22 01:04:35.368716,525030,experiment,click
2016-11-22 01:33:34.079722,930126,experiment,view
2016-11-22 02:08:54.858778,917823,control,view
2016-11-22 02:43:35.607936,617246,control,view
2016-11-22 03:20:59.523404,513961,experiment,view
2016-11-22 04:02:15.576968,604498,control,view
2016-11-22 04:03:35.307805,604498,control,click
2016-11-22 04:12:57.020375,580996,control,view
2016-11-22 04:21:23.154774,215165,control,view
2016-11-22 04:26:01.235349,224219,experiment,view
2016-11-22 04:27:03.842322,761243,control,view
2016-11-22 04:27:13.645069,224219,experiment,click
2016-11-22 07:06:38.033104,780907,experiment,view
2016-11-22 07:11:14.061684,277816,control,view
2016-11-22 07:12:25.019166,418847,control,view
2016-11-22 07:15:51.533952,755803,control,view
2016-11-22 07:15:57.315590,346391,control,view
2016-11-22 07:45:20.021440,512046,control,view
2016-11-22 08:30:14.478467,563292,experiment,view
2016-11-22 08:51:30.341221,409388,experiment,view
2016-11-22 08:58:16.983070,714769,control,view
2016-11-22 09:28:41.210561,795115,control,view
2016-11-22 09:29:17.540556,795115,control,click
2016-11-22 09:29:53.271234,868024,control,view
2016-11-22 09:45:53.547508,315448,control,view
2016-11-22 09:49:33.464657,634134,experiment,view
2016-11-22 10:01:57.337657,399139,control,view
2016-11-22 10:09:53.118321,513963,control,view
2016-11-22 10:26:14.884847,757002,control,view
2016-11-22 11:00:26.329108,868527,experiment,view
2016-11-22 11:21:15.157489,812204,control,view
2016-11-22 12:00:22.923692,767740,control,view
2016-11-22 12:05:21.771792,769143,control,view
2016-11-22 12:08:10.144776,924294,experiment,view
2016-11-22 12:08:52.111000,924294,experiment,click
2016-11-22 12:14:30.185792,516631,control,view
2016-11-22 13:39:39.139677,310607,control,view
2016-11-22 13:41:20.182170,752015,control,view
2016-11-22 13:47:13.958492,432658,control,view
2016-11-22 13:47:14.965003,500662,experiment,view
2016-11-22 13:49:59.812604,647214,experiment,view
2016-11-22 13:50:51.661897,647214,experiment,click
2016-11-22 14:32:44.333817,786349,control,view
2016-11-22 14:33:49.246180,786349,control,click
2016-11-22 14:40:29.454541,882030,control,view
2016-11-22 14:40:57.292537,882030,control,click
2016-11-22 14:52:01.116895,525262,control,view
2016-11-22 15:20:13.483039,334208,experiment,view
2016-11-22 15:28:42.139729,339276,control,view
2016-11-22 15:35:30.554430,890636,experiment,view
2016-11-22 16:09:35.474113,423482,control,view
2016-11-22 16:14:48.851324,691051,experiment,view
2016-11-22 16:58:47.500549,610541,experiment,view
2016-11-22 17:27:11.054055,793639,control,view
2016-11-22 17:34:17.921798,846997,experiment,view
2016-11-22 17:49:26.529662,825409,control,view
2016-11-22 18:06:38.699532,683419,control,view
2016-11-22 18:28:14.781843,791002,control,view
2016-11-22 19:34:00.925201,916874,experiment,view
2016-11-22 20:06:18.288432,706563,control,view
2016-11-22 20:19:44.058375,868765,control,view
2016-11-22 20:19:59.280228,868765,control,click
2016-11-22 20:24:36.763600,261111,experiment,view
2016-11-22 20:25:30.507480,261111,experiment,click
2016-11-22 20:35:35.973609,356686,control,view
2016-11-22 20:35:49.931192,356686,control,click
2016-11-22 20:37:14.700176,557099,experiment,view
2016-11-22 20:37:35.984948,557099,experiment,click
2016-11-22 20:38:59.484842,314995,control,view
2016-11-22 20:40:14.600776,314995,control,click
2016-11-22 20:41:24.401462,589308,control,view
2016-11-22 20:41:35.121553,589308,control,click
2016-11-22 21:08:09.613479,679613,experiment,view
2016-11-22 21:12:25.860275,352499,control,view
2016-11-22 21:13:57.182377,352499,control,click
2016-11-22 21:18:29.288276,387319,control,view
2016-11-22 21:18:57.556868,387319,control,click
2016-11-22 21:39:41.805186,567426,control,view
2016-11-22 21:43:02.287005,532710,control,view
2016-11-22 21:44:22.236295,532710,control,click
2016-11-22 22:12:00.637808,349554,experiment,view
2016-11-22 22:30:10.424018,731949,experiment,view
2016-11-22 22:31:22.246539,731949,experiment,click
2016-11-22 22:34:39.685551,616584,experiment,view
2016-11-22 22:34:49.088017,230026,control,view
2016-11-22 22:35:37.271753,616584,experiment,click
2016-11-22 23:00:25.652389,827600,control,view
2016-11-22 23:19:35.769969,652722,experiment,view
2016-11-22 23:26:03.786911,825517,control,view
2016-11-22 23:27:18.552514,825517,control,click
2016-11-23 00:08:27.068452,766704,experiment,view
2016-11-23 00:09:19.723577,766704,experiment,click
2016-11-23 00:19:54.843784,850835,control,view
2016-11-23 00:24:49.038830,309527,experiment,view
2016-11-23 00:37:44.616885,338264,control,view
2016-11-23 00:38:13.852220,338264,control,click
2016-11-23 00:55:58.226736,365940,experiment,view
2016-11-23 01:47:56.244997,395458,experiment,view
2016-11-23 01:58:30.125826,936727,control,view
2016-11-23 02:11:28.962321,211636,experiment,view
2016-11-23 02:55:43.239942,480353,control,view
2016-11-23 03:09:43.631495,518436,control,view
2016-11-23 03:12:30.847281,589682,experiment,view
2016-11-23 03:20:17.993790,358998,control,view
2016-11-23 03:35:46.422863,557645,control,view
2016-11-23 04:46:46.895958,192772,experiment,view
2016-11-23 04:49:35.274895,494926,control,view
2016-11-23 04:49:50.280686,494926,control,click
2016-11-23 06:11:10.537283,400359,control,view
2016-11-23 06:26:50.494189,690784,control,view
2016-11-23 06:43:53.720824,922987,control,view
2016-11-23 07:05:34.045331,569545,experiment,view
2016-11-23 07:38:43.352501,408026,control,view
2016-11-23 07:47:44.186255,737715,control,view
2016-11-23 07:48:57.287616,737715,control,click
2016-11-23 07:52:15.715013,849990,control,view
2016-11-23 08:00:10.036172,468813,control,view
2016-11-23 08:20:24.711755,843137,control,view
2016-11-23 08:20:48.549755,843137,control,click
2016-11-23 08:44:11.238765,232421,experiment,view
2016-11-23 08:45:07.213898,821865,experiment,view
2016-11-23 08:45:21.026141,821865,experiment,click
2016-11-23 08:53:35.851126,715681,control,view
2016-11-23 08:57:28.612736,934268,experiment,view
2016-11-23 08:58:41.262257,934268,experiment,click
2016-11-23 09:04:20.129692,322712,control,view
2016-11-23 09:07:54.517012,374805,control,view
2016-11-23 09:23:47.523127,814041,experiment,view
2016-11-23 09:46:15.366304,929454,experiment,view
2016-11-23 09:47:06.460009,929454,experiment,click
2016-11-23 10:00:52.859925,655437,control,view
2016-11-23 10:49:27.339783,205250,experiment,view
2016-11-23 10:50:51.581038,205250,experiment,click
2016-11-23 10:56:11.134960,762149,control,view
2016-11-23 10:57:00.814861,762149,control,click
2016-11-23 10:57:19.253291,335119,control,view
2016-11-23 11:11:24.925538,433222,control,view
2016-11-23 11:13:07.901390,521216,experiment,view
2016-11-23 11:17:01.628235,404430,control,view
2016-11-23 11:45:45.092792,468913,control,view
2016-11-23 13:04:18.533378,867215,control,view
2016-11-23 14:03:10.609977,888068,control,view
2016-11-23 14:35:44.673278,805426,control,view
2016-11-23 15:05:05.928397,550430,control,view
2016-11-23 15:09:49.482005,706264,experiment,view
2016-11-23 15:11:19.732750,706264,experiment,click
2016-11-23 15:25:34.865082,926120,control,view
2016-11-23 15:42:05.903207,725104,control,view
2016-11-23 16:18:20.612343,593188,control,view
2016-11-23 16:26:57.763264,494030,experiment,view
2016-11-23 16:28:35.153444,494030,experiment,click
2016-11-23 16:30:59.126264,253132,control,view
2016-11-23 17:15:35.494920,366811,experiment,view
2016-11-23 17:28:02.941065,384843,control,view
2016-11-23 17:46:23.257598,860210,control,view
2016-11-23 18:37:25.234826,645920,experiment,view
2016-11-23 19:00:17.721503,311264,experiment,view
2016-11-23 19:01:37.196437,560684,control,view
2016-11-23 19:01:49.053679,344157,experiment,view
2016-11-23 19:18:40.216923,843001,control,view
2016-11-23 19:19:48.342949,843001,control,click
2016-11-23 20:13:29.515918,854305,control,view
2016-11-23 20:48:30.711644,358475,experiment,view
2016-11-23 21:05:50.935735,239148,experiment,view
2016-11-23 21:06:58.880724,605190,experiment,view
2016-11-23 21:20:13.257970,798848,experiment,view
2016-11-23 21:20:52.695192,798848,experiment,click
2016-11-23 21:30:05.879689,521894,control,view
2016-11-23 22:01:52.154062,794958,control,view
2016-11-23 22:11:36.128836,639148,control,view
2016-11-23 22:23:22.642829,604449,control,view
2016-11-23 22:23:32.845827,604449,control,click
2016-11-23 22:30:10.383580,569491,experiment,view
2016-11-23 22:30:54.487059,569491,experiment,click
2016-11-23 22:56:08.121323,902210,experiment,view
2016-11-23 23:10:50.762567,713476,control,view
2016-11-23 23:59:04.162001,504493,experiment,view
2016-11-24 00:00:04.987177,504493,experiment,click
2016-11-24 00:21:17.324953,812175,experiment,view
2016-11-24 00:21:35.439599,812175,experiment,click
2016-11-24 00:33:15.640597,858507,control,view
2016-11-24 00:40:03.654260,788612,control,view
2016-11-24 00:42:50.436078,598357,control,view
2016-11-24 02:30:11.939588,183248,control,view
2016-11-24 02:31:00.749999,183248,control,click
2016-11-24 04:13:04.831679,578480,experiment,view
2016-11-24 05:20:54.136999,485014,experiment,view
2016-11-24 05:25:45.841372,803920,experiment,view
2016-11-24 05:26:22.953931,803920,experiment,click
2016-11-24 05:39:09.550520,494546,experiment,view
2016-11-24 06:54:10.001449,783906,control,view
2016-11-24 06:54:33.983587,783906,control,click
2016-11-24 07:01:16.487869,275417,control,view
2016-11-24 07:08:28.047196,551948,control,view
2016-11-24 07:23:56.246111,515193,experiment,view
2016-11-24 07:24:05.376239,515193,experiment,click
2016-11-24 08:23:16.200988,458832,control,view
2016-11-24 08:24:42.019695,458832,control,click
2016-11-24 08:29:27.357450,195865,control,view
2016-11-24 08:53:35.148898,667994,experiment,view
2016-11-24 09:05:37.240831,544266,experiment,view
2016-11-24 09:05:50.168480,709574,experiment,view
2016-11-24 09:13:34.830219,500325,experiment,view
2016-11-24 09:43:05.480474,294543,control,view
2016-11-24 09:50:14.725327,491548,experiment,view
2016-11-24 09:51:23.292315,491548,experiment,click
2016-11-24 09:54:20.301167,683758,control,view
2016-11-24 09:55:54.875842,309775,control,view
2016-11-24 10:12:51.375065,666981,experiment,view
2016-11-24 10:17:20.222161,605978,control,view
2016-11-24 11:39:24.430309,765767,experiment,view
2016-11-24 11:56:24.453152,289058,control,view
2016-11-24 11:56:39.950478,289058,control,click
2016-11-24 12:01:58.374500,377648,control,view
2016-11-24 12:05:02.253362,810605,experiment,view
2016-11-24 13:18:38.752614,327703,control,view
2016-11-24 14:18:15.548263,403756,control,view
2016-11-24 14:34:18.313621,408286,control,view
2016-11-24 15:07:58.927482,820802,control,view
2016-11-24 16:01:03.132825,874836,experiment,view
2016-11-24 17:00:00.002313,467903,control,view
2016-11-24 17:01:11.344751,467903,control,click
2016-11-24 18:17:28.829430,495576,control,view
2016-11-24 18:45:09.498586,218634,control,view
2016-11-24 20:28:42.888755,285513,control,view
2016-11-24 21:06:01.673791,439171,control,view
2016-11-24 21:06:55.173413,439171,control,click
2016-11-24 22:11:42.060544,509001,experiment,view
2016-11-24 22:49:33.890468,348592,experiment,view
2016-11-24 23:13:19.469892,799620,control,view
2016-11-24 23:41:11.373315,434866,control,view
2016-11-25 00:00:38.463551,550945,control,view
2016-11-25 00:53:01.022758,306805,control,view
2016-11-25 01:15:21.959134,824932,experiment,view
2016-11-25 01:36:19.495645,749085,experiment,view
2016-11-25 01:37:06.385510,749085,experiment,click
2016-11-25 02:21:35.145851,791530,experiment,view
2016-11-25 03:21:23.539206,567357,control,view
2016-11-25 03:27:56.342441,508297,control,view
2016-11-25 04:11:02.042047,779885,control,view
2016-11-25 05:04:39.339996,446766,experiment,view
2016-11-25 05:07:11.121179,363132,control,view
2016-11-25 05:08:05.244938,363132,control,click
2016-11-25 05:14:15.508342,562118,control,view
2016-11-25 05:32:06.112293,767668,experiment,view
2016-11-25 05:33:16.284704,767668,experiment,click
2016-11-25 06:23:25.126082,802579,control,view
2016-11-25 06:24:08.775252,802579,control,click
2016-11-25 06:51:16.714953,526151,experiment,view
2016-11-25 07:37:26.499613,752853,experiment,view
2016-11-25 07:38:29.362320,752853,experiment,click
2016-11-25 07:50:17.300486,405757,experiment,view
2016-11-25 08:34:00.048106,781172,experiment,view
2016-11-25 08:34:40.374539,781172,experiment,click
2016-11-25 08:46:25.576766,807461,control,view
2016-11-25 09:21:46.333235,386591,control,view
2016-11-25 09:40:34.054768,636848,control,view
2016-11-25 09:41:33.644800,636848,control,click
2016-11-25 10:25:59.053752,288132,experiment,view
2016-11-25 10:45:03.150690,344520,experiment,view
2016-11-25 11:22:40.618757,250065,experiment,view
2016-11-25 11:24:11.684548,250065,experiment,click
2016-11-25 11:28:25.572288,449462,experiment,view
2016-11-25 11:35:24.962394,234898,experiment,view
2016-11-25 11:37:39.714965,723146,experiment,view
2016-11-25 12:22:18.929163,285143,control,view
2016-11-25 12:22:31.248390,670033,control,view
2016-11-25 12:22:59.225251,285143,control,click
2016-11-25 12:29:21.420081,634289,experiment,view
2016-11-25 12:34:37.190587,812302,control,view
2016-11-25 12:35:42.934370,812302,control,click
2016-11-25 13:25:52.933116,325545,experiment,view
2016-11-25 13:41:40.468345,736803,control,view
2016-11-25 14:04:37.275486,591438,control,view
2016-11-25 14:06:02.643305,591438,control,click
2016-11-25 14:10:42.133989,211361,experiment,view
2016-11-25 15:16:00.392231,732505,control,view
2016-11-25 15:17:00.661800,732505,control,click
2016-11-25 15:21:39.606540,679198,control,view
2016-11-25 15:22:34.008213,590341,experiment,view
2016-11-25 15:22:51.886601,590341,experiment,click
2016-11-25 15:26:16.515752,450214,control,view
2016-11-25 16:11:18.866334,927037,control,view
2016-11-25 16:13:18.268530,324332,experiment,view
2016-11-25 16:24:15.114249,492142,experiment,view
2016-11-25 16:25:11.940120,492142,experiment,click
2016-11-25 16:59:55.027892,670823,experiment,view
2016-11-25 18:13:44.800123,219551,control,view
2016-11-25 18:21:46.555947,275922,experiment,view
2016-11-25 18:22:51.207035,806534,experiment,view
2016-11-25 22:02:59.310843,827839,control,view
2016-11-25 22:22:12.457324,252864,control,view
2016-11-25 22:23:51.147212,252864,control,click
2016-11-25 23:30:26.022112,742921,experiment,view
2016-11-26 03:22:59.966353,241798,control,view
2016-11-26 03:34:07.110076,830584,experiment,view
2016-11-26 03:34:22.183473,830584,experiment,click
2016-11-26 03:41:19.499746,256356,control,view
2016-11-26 03:41:22.690068,256356,control,click
2016-11-26 03:49:59.633368,621432,experiment,view
2016-11-26 04:14:56.145374,845288,experiment,view
2016-11-26 04:40:46.223551,918623,control,view
2016-11-26 04:54:45.137732,675801,experiment,view
2016-11-26 05:54:37.499625,821026,control,view
2016-11-26 06:35:12.757528,601445,experiment,view
2016-11-26 07:04:57.909006,462250,control,view
2016-11-26 08:33:30.559785,692986,experiment,view
2016-11-26 08:47:08.044034,855933,control,view
2016-11-26 09:56:12.002685,332270,control,view
2016-11-26 10:02:47.204949,635946,experiment,view
2016-11-26 10:03:30.851739,841512,experiment,view
2016-11-26 10:04:12.282995,635946,experiment,click
2016-11-26 10:04:53.227809,841512,experiment,click
2016-11-26 10:14:10.342449,847529,control,view
2016-11-26 10:40:52.350135,242221,control,view
2016-11-26 11:33:52.437752,880356,control,view
2016-11-26 11:39:07.822711,709049,experiment,view
2016-11-26 12:03:27.583117,657566,control,view
2016-11-26 12:14:58.151537,260809,experiment,view
2016-11-26 13:13:01.097418,511202,control,view
2016-11-26 14:08:59.422420,451445,experiment,view
2016-11-26 14:10:26.392627,451445,experiment,click
2016-11-26 14:11:43.592263,648472,experiment,view
2016-11-26 14:13:17.379639,714123,control,view
2016-11-26 14:13:39.731010,714123,control,click
2016-11-26 14:14:42.356158,739366,control,view
2016-11-26 14:16:21.829577,739366,control,click
2016-11-26 14:38:47.682931,182988,experiment,view
2016-11-26 14:53:47.267493,412847,experiment,view
2016-11-26 15:03:43.038247,203354,experiment,view
2016-11-26 16:21:30.343953,853155,control,view
2016-11-26 16:29:41.959559,442478,experiment,view
2016-11-26 17:04:20.566903,705385,experiment,view
2016-11-26 17:36:41.611201,583153,experiment,view
2016-11-26 17:37:49.530710,583153,experiment,click
2016-11-26 17:48:01.768886,826309,experiment,view
2016-11-26 17:48:07.454041,826309,experiment,click
2016-11-26 18:14:44.632053,844140,control,view
2016-11-26 18:15:46.003473,659372,experiment,view
2016-11-26 18:16:16.705884,659372,experiment,click
2016-11-26 18:16:38.025290,728826,control,view
2016-11-26 18:18:21.051063,924595,experiment,view
2016-11-26 18:18:44.709194,924595,experiment,click
2016-11-26 19:27:05.277742,200981,control,view
2016-11-26 19:36:48.383281,918154,control,view
2016-11-26 20:28:10.267415,933406,experiment,view
2016-11-26 22:28:06.504750,932282,control,view
2016-11-26 22:36:10.807058,575502,control,view
2016-11-26 22:37:34.076573,575502,control,click
2016-11-27 00:27:25.209918,506828,control,view
2016-11-27 00:51:15.863654,396999,control,view
2016-11-27 01:09:17.084114,215134,experiment,view
2016-11-27 01:22:12.197719,292648,control,view
2016-11-27 01:44:05.396841,276126,experiment,view
2016-11-27 01:44:34.817363,276126,experiment,click
2016-11-27 03:28:25.568284,406475,control,view
2016-11-27 05:07:29.368655,294827,experiment,view
2016-11-27 05:08:51.084140,294827,experiment,click
2016-11-27 05:15:20.538157,442574,control,view
2016-11-27 05:16:53.653801,442574,control,click
2016-11-27 05:41:07.151857,421718,control,view
2016-11-27 05:51:25.260155,920452,experiment,view
2016-11-27 06:31:39.471738,325412,experiment,view
2016-11-27 06:33:17.730913,325412,experiment,click
2016-11-27 06:35:25.857734,840119,experiment,view
2016-11-27 06:36:16.913872,840119,experiment,click
2016-11-27 07:20:06.747727,833191,experiment,view
2016-11-27 07:37:56.356723,223177,control,view
2016-11-27 07:38:58.182485,223177,control,click
2016-11-27 07:40:39.974581,253504,control,view
2016-11-27 07:42:39.980779,842945,experiment,view
2016-11-27 07:47:10.634914,303319,control,view
2016-11-27 08:37:49.562744,289425,experiment,view
2016-11-27 09:02:46.897189,261915,control,view
2016-11-27 09:04:10.840152,261915,control,click
2016-11-27 09:52:20.847910,200280,experiment,view
2016-11-27 10:36:04.185119,685085,control,view
2016-11-27 11:03:26.633634,358305,experiment,view
2016-11-27 11:19:31.191894,847088,control,view
2016-11-27 12:05:33.138922,816975,experiment,view
2016-11-27 12:30:11.977716,209052,experiment,view
2016-11-27 12:31:02.289146,209052,experiment,click
2016-11-27 12:56:45.201833,327843,control,view
2016-11-27 12:57:24.631257,327843,control,click
2016-11-27 13:21:29.017028,796174,experiment,view
2016-11-27 13:22:44.278522,796174,experiment,click
2016-11-27 13:27:22.816343,461411,control,view
2016-11-27 13:27:41.260949,461411,control,click
2016-11-27 13:49:43.179747,205521,control,view
2016-11-27 14:05:36.804200,186353,experiment,view
2016-11-27 14:33:58.590184,682378,control,view
2016-11-27 14:34:42.864983,263055,experiment,view
2016-11-27 15:01:50.822970,422329,control,view
2016-11-27 15:02:59.414071,198715,control,view
2016-11-27 16:43:24.376291,566336,control,view
2016-11-27 16:50:09.435599,774400,control,view
2016-11-27 16:57:36.659478,329978,control,view
2016-11-27 17:23:02.608579,730777,experiment,view
2016-11-27 17:30:57.961191,319578,experiment,view
2016-11-27 17:32:04.973548,319578,experiment,click
2016-11-27 17:48:51.771547,615356,control,view
2016-11-27 18:46:52.998518,609982,control,view
2016-11-27 19:12:50.788922,509383,control,view
2016-11-27 19:32:28.553524,825643,experiment,view
2016-11-27 19:35:13.580907,256904,experiment,view
2016-11-27 20:40:57.335139,359821,control,view
2016-11-27 21:31:43.782683,845024,experiment,view
2016-11-27 21:33:07.555754,845024,experiment,click
2016-11-27 21:54:21.175832,783735,experiment,view
2016-11-27 23:05:11.297905,846795,control,view
2016-11-27 23:05:36.057817,846795,control,click
2016-11-27 23:08:50.540538,793192,control,view
2016-11-27 23:08:57.076254,793192,control,click
2016-11-27 23:22:06.167064,258506,control,view
2016-11-27 23:23:40.659003,258506,control,click
2016-11-28 00:00:09.466294,288872,experiment,view
2016-11-28 00:29:38.889657,251998,control,view
2016-11-28 00:50:24.320972,426042,experiment,view
2016-11-28 00:51:47.484631,426042,experiment,click
2016-11-28 01:31:51.524310,362280,experiment,view
2016-11-28 01:57:10.307064,441908,control,view
2016-11-28 02:38:58.333768,675654,experiment,view
2016-11-28 02:56:26.457270,737385,experiment,view
2016-11-28 02:56:52.044891,737385,experiment,click
2016-11-28 03:01:39.525462,857144,experiment,view
2016-11-28 03:02:32.856384,857144,experiment,click
2016-11-28 03:04:35.008208,770559,control,view
