timestamp,id,group,action,duration
2016-11-17 16:50:31.759966,272596,experiment,view,109.11987306700777
2016-11-17 17:12:11.591221,739102,experiment,view,147.4702016671143
2016-11-17 17:34:41.001539,908989,control,view,107.8174229943071
2016-11-17 19:04:17.099980,380484,control,view,46.62365734744722
2016-11-17 20:09:03.816201,528820,experiment,view,98.31287140962075
2016-11-17 21:39:37.885104,660794,control,view,132.94724943008129
2016-11-17 22:01:55.392580,592103,control,view,122.75954452162743
2016-11-17 22:04:21.870024,720860,experiment,view,142.14778570253515
2016-11-17 22:16:26.738871,477987,control,view,65.53434185436436
2016-11-17 22:46:40.432349,656059,experiment,view,170.75461835379605
2016-11-17 23:02:02.906401,357676,control,view,174.2845217693872
2016-11-17 23:55:42.548861,440259,control,view,79.43818140475969
2016-11-18 00:17:41.200843,497972,control,view,65.59791382960827
2016-11-18 01:26:45.623805,899165,control,view,81.89997513844634
2016-11-18 01:29:02.892580,895060,control,view,169.47752552981734
2016-11-18 01:48:28.790249,533917,experiment,view,269.0949602647977
2016-11-18 01:49:29.596254,191457,experiment,view,91.64180323053877
2016-11-18 02:41:30.131548,582437,experiment,view,162.41396162281725
2016-11-18 05:00:12.248017,595070,experiment,view,215.14141331086637
2016-11-18 05:09:44.008126,860574,experiment,view,186.28639052280306
2016-11-18 05:26:08.985654,403649,control,view,220.45035921522998
2016-11-18 05:37:24.313048,921429,experiment,view,26.380572145904665
2016-11-18 06:29:05.843585,879082,control,view,138.3664488964825
2016-11-18 08:50:53.629697,655009,experiment,view,38.31054129776675
2016-11-18 08:51:02.583154,655009,experiment,enroll,38.31054129776675
2016-11-18 08:58:22.031913,762393,experiment,view,161.87460299595756
2016-11-18 09:30:55.660645,335622,experiment,view,273.23320135048664
2016-11-18 11:06:04.590599,830761,control,view,9.262654267577446
2016-11-18 12:00:41.858578,509225,experiment,view,180.20979618293774
2016-11-18 12:17:13.991333,387683,control,view,81.64344607758903
2016-11-18 12:23:45.829729,234727,control,view,142.73530314229646
2016-11-18 13:39:46.629970,861783,control,view,56.83570066972275
2016-11-18 14:47:09.626496,671429,experiment,view,100.51567467364578
2016-11-18 15:57:39.651115,493403,control,view,88.23748848317359
2016-11-18 16:26:12.515848,297986,experiment,view,110.37095605912197
2016-11-18 16:27:37.381871,297986,experiment,enroll,110.37095605912197
2016-11-18 17:12:14.360562,519427,experiment,view,129.2481487313483
2016-11-18 18:22:11.427431,200629,control,view,68.68765365611881
2016-11-18 19:09:28.254730,549118,experiment,view,108.83920148968802
2016-11-18 19:12:04.637286,706209,experiment,view,342.8414199021331
2016-11-18 19:21:31.873986,279535,experiment,view,203.1218761352356
2016-11-18 19:46:48.569937,619096,control,view,34.96977218978647
2016-11-18 20:02:53.592848,504787,experiment,view,116.55465728158431
2016-11-18 20:34:07.202963,689310,experiment,view,61.517958290428695
2016-11-18 21:16:09.906126,234315,experiment,view,158.55628854066134
2016-11-18 23:52:43.718204,212481,control,view,2.0196811201734874
2016-11-19 00:13:29.196632,771176,control,view,12.213059696176316
2016-11-19 00:35:30.092695,537991,experiment,view,147.5294488104045
2016-11-19 01:05:59.752223,875696,experiment,view,205.55823494297866
2016-11-19 01:08:32.706422,315024,control,view,26.060387503395958
2016-11-19 01:39:17.669551,264961,experiment,view,145.732242535582
2016-11-19 01:51:15.470988,571245,control,view,180.19313914594719
2016-11-19 02:31:28.722556,548316,control,view,76.61225983797817
2016-11-19 04:14:40.664177,409705,experiment,view,175.02049212518983
2016-11-19 05:25:29.516564,616869,experiment,view,68.14168976378832
2016-11-19 05:32:17.965364,455079,experiment,view,124.69769672813155
2016-11-19 06:37:16.984128,412140,control,view,250.49146933074957
2016-11-19 07:23:10.884473,502445,experiment,view,121.83706469547539
2016-11-19 08:02:44.404331,915864,experiment,view,73.06257371134515
2016-11-19 09:15:39.657784,341769,experiment,view,230.48914577110673
2016-11-19 09:38:53.129649,814141,control,view,109.44719845634128
2016-11-19 11:00:33.971751,690072,control,view,42.07933832550563
2016-11-19 13:14:25.956709,482239,experiment,view,1.4383905045485221
2016-11-19 14:05:24.238491,720776,control,view,223.8044565859732
2016-11-19 14:06:19.058300,515455,control,view,224.13412726378812
2016-11-19 15:04:21.408247,591405,control,view,18.09031135509416
2016-11-19 15:15:36.661864,345606,experiment,view,139.20178922438856
2016-11-19 16:20:39.170663,454414,experiment,view,83.50027970380306
2016-11-19 16:31:49.889189,451741,experiment,view,29.99378679372802
2016-11-19 16:32:00.808751,250172,experiment,view,219.51129396429573
2016-11-19 16:56:06.611575,476478,experiment,view,232.8782644622843
2016-11-19 17:17:57.392740,259100,control,view,124.79409033930754
2016-11-19 17:37:10.161146,872878,experiment,view,115.94003893782991
2016-11-19 17:48:08.421378,309956,experiment,view,0.8099367601381005
2016-11-19 18:27:46.955396,276858,control,view,46.65313217605001
2016-11-19 21:46:56.153261,642345,control,view,26.785356412501343
2016-11-19 22:19:18.897682,611369,control,view,69.95243019696568
2016-11-19 22:24:06.409235,826265,experiment,view,2.7789149616247215
2016-11-19 23:21:18.086070,506599,experiment,view,40.89091653302529
2016-11-20 01:14:01.068979,233019,experiment,view,159.91300780621788
2016-11-20 01:31:47.320147,292983,experiment,view,64.45620724675896
2016-11-20 03:09:48.815615,542155,experiment,view,45.37975338822288
2016-11-20 04:24:57.234586,610087,control,view,125.43895631048491
2016-11-20 04:54:24.499480,684697,experiment,view,162.73499476661084
2016-11-20 07:20:12.358092,811022,control,view,137.5872925497399
2016-11-20 08:10:22.641245,326966,control,view,134.80197857249044
2016-11-20 08:18:53.349657,610288,control,view,65.84143748064783
2016-11-20 09:05:35.973616,864971,control,view,38.67530491402199
2016-11-20 09:06:10.552978,864971,control,enroll,
2016-11-20 11:14:15.717408,582091,control,view,5.830852033853034
2016-11-20 11:41:52.824112,675441,control,view,145.9123766035273
2016-11-20 11:52:27.363191,786409,experiment,view,163.91294755787737
2016-11-20 12:42:21.700500,653463,control,view,21.184306882849242
2016-11-20 14:03:56.536644,793059,experiment,view,96.09741067781745
2016-11-20 15:20:16.189008,874513,control,view,13.256223390020025
2016-11-20 15:57:18.905570,829044,experiment,view,190.262454441871
2016-11-20 16:54:34.206485,480860,control,view,272.2481116018772
2016-11-20 18:18:22.599668,619204,experiment,view,9.686975260764441
2016-11-20 18:57:43.179289,932368,control,view,4.1793557436676565
2016-11-20 20:07:44.920384,300458,experiment,view,189.57620378924068
2016-11-20 20:34:36.696742,409981,experiment,view,125.34355179297329
2016-11-20 21:13:56.196830,288372,control,view,126.94386795441405
2016-11-20 21:34:50.700030,636475,experiment,view,267.79607812951383
2016-11-20 22:09:56.784680,576077,experiment,view,161.35505320398988
2016-11-20 22:40:07.230677,834319,experiment,view,84.6125633951018
2016-11-20 22:50:39.235311,322788,experiment,view,239.6460968409292
2016-11-21 00:30:39.951792,932886,experiment,view,227.80783281398755
2016-11-21 00:44:20.464553,630260,control,view,112.29710350061067
2016-11-21 01:02:49.875370,925711,control,view,59.287068892438576
2016-11-21 01:19:47.968275,828229,experiment,view,72.85943963292536
2016-11-21 01:53:09.221982,538548,experiment,view,187.34341615700146
2016-11-21 02:07:06.248453,213003,experiment,view,147.77640682167265
2016-11-21 02:09:43.810077,931675,control,view,198.10852863615162
2016-11-21 02:19:53.526437,796418,control,view,198.1372911485701
2016-11-21 03:46:24.570579,461964,experiment,view,285.90545342795724
2016-11-21 06:01:27.202264,322761,experiment,view,156.5440248585261
2016-11-21 06:04:31.217927,750770,control,view,85.93631089058533
2016-11-21 06:32:42.123661,325614,experiment,view,16.18164052161646
2016-11-21 06:53:48.161371,887410,experiment,view,227.14495436792615
2016-11-21 07:19:46.189358,404025,experiment,view,70.05516570068465
2016-11-21 08:13:12.974937,333735,experiment,view,152.91333955072207
2016-11-21 08:41:57.350348,520159,experiment,view,118.99784006242612
2016-11-21 08:46:27.641123,645503,control,view,193.70086196341947
2016-11-21 09:16:25.137961,285834,experiment,view,31.00076587646771
2016-11-21 11:19:34.963002,534449,control,view,190.0890969604784
2016-11-21 13:05:16.780185,439715,experiment,view,252.94751139889988
2016-11-21 13:10:05.632999,636229,experiment,view,46.91461491332733
2016-11-21 13:39:09.897075,242796,experiment,view,281.8567693613991
2016-11-21 17:17:33.544791,761111,experiment,view,85.66844846035038
2016-11-21 18:41:54.573964,440925,control,view,157.24576242738712
2016-11-21 18:46:02.840134,188470,experiment,view,147.3830237925491
2016-11-21 19:14:49.218039,453465,control,view,187.11648255840203
2016-11-21 20:35:11.551294,807096,experiment,view,102.42476625934134
2016-11-21 23:16:24.749176,848008,control,view,257.96138921978263
2016-11-22 00:08:14.332701,385266,experiment,view,264.922266304128
2016-11-22 00:32:52.693911,677625,control,view,167.9446022544902
2016-11-22 00:39:46.312125,427802,control,view,142.61711567038657
2016-11-22 02:48:03.582706,717199,control,view,146.47606330600252
2016-11-22 04:03:11.563706,708331,control,view,115.32371984043063
2016-11-22 04:53:00.059136,515841,experiment,view,57.96298399134116
2016-11-22 05:00:31.508480,761906,experiment,view,194.60902804925908
2016-11-22 05:55:58.480595,765134,control,view,182.29295434791828
2016-11-22 06:27:32.243340,655059,experiment,view,144.01608588224042
2016-11-22 06:37:48.519965,730278,control,view,106.90108647881125
2016-11-22 07:32:31.972819,638569,experiment,view,250.34992481391424
2016-11-22 07:45:35.029973,498749,experiment,view,130.07569706047354
2016-11-22 08:14:05.999586,831653,experiment,view,152.681592442756
2016-11-22 11:23:18.195747,852679,experiment,view,105.39275602049358
2016-11-22 11:34:12.365227,806049,experiment,view,0.5297766302500406
2016-11-22 11:57:34.693169,199525,control,view,121.41551637243123
2016-11-22 13:50:27.710657,259630,experiment,view,76.34252540534172
2016-11-22 13:58:50.187956,613440,experiment,view,180.50441213973718
2016-11-22 15:20:53.177609,343442,experiment,view,75.39272573515433
2016-11-22 15:24:46.768326,782081,experiment,view,108.25189168475535
2016-11-22 16:08:33.151365,663983,experiment,view,160.6694105285761
2016-11-22 16:47:52.276076,905348,experiment,view,85.7106681595798
2016-11-22 18:01:47.745280,267713,control,view,115.18117199029999
2016-11-22 18:20:33.411751,580565,experiment,view,239.07593391810295
2016-11-22 19:10:07.493691,632044,experiment,view,117.82745516279684
2016-11-22 19:27:58.006487,687386,control,view,92.06318834768321
2016-11-22 21:00:17.919201,328503,control,view,7.57942883399086
2016-11-22 21:34:18.564727,586373,control,view,99.52954549338777
2016-11-22 22:17:58.526938,365864,experiment,view,80.99161119307095
2016-11-22 22:27:12.274628,821993,control,view,235.86570952101118
2016-11-22 23:06:01.287847,422448,control,view,128.2488666113024
2016-11-22 23:39:00.645867,721831,control,view,133.14701258762128
2016-11-22 23:55:20.108508,727509,control,view,116.71876807766735
2016-11-23 00:07:19.193602,551721,control,view,185.11160742036952
2016-11-23 00:35:13.778782,215004,control,view,201.7496548217777
2016-11-23 01:43:07.542815,853070,control,view,207.50396355089902
2016-11-23 02:25:07.811350,820189,control,view,214.2281806962717
2016-11-23 02:49:13.009660,205956,control,view,138.79865122456167
2016-11-23 02:56:56.416844,796953,experiment,view,48.27268726957841
2016-11-23 03:04:59.935975,809930,control,view,90.21457629961023
2016-11-23 05:45:50.219727,368583,control,view,21.644317533960276
2016-11-23 06:05:13.237066,826321,control,view,29.37295409929459
2016-11-23 06:10:54.756222,405909,experiment,view,104.02354820075986
2016-11-23 07:17:35.335089,836450,experiment,view,86.01661585166215
2016-11-23 07:25:17.630721,495309,experiment,view,258.3796654542747
2016-11-23 09:15:51.418563,862808,experiment,view,135.30454514475647
2016-11-23 10:44:55.185262,413278,experiment,view,247.38290665574874
2016-11-23 10:54:08.571071,226762,control,view,244.43320745843658
2016-11-23 13:07:33.767253,709506,control,view,210.67279629459517
2016-11-23 14:30:47.089731,601154,control,view,222.23544125107222
2016-11-23 15:55:52.993680,810333,control,view,153.35134951549264
2016-11-23 16:30:54.113400,889800,control,view,126.3795939988268
2016-11-23 17:15:25.184110,302395,control,view,170.1216035802455
2016-11-23 17:16:50.508996,833442,control,view,32.166491908922325
2016-11-23 17:26:03.913598,922058,experiment,view,122.82577075365114
2016-11-23 17:37:01.072779,209698,experiment,view,178.30312535120396
2016-11-23 18:56:17.014830,366992,experiment,view,36.63360924583263
2016-11-23 19:47:35.957469,734419,experiment,view,111.35586929667838
2016-11-23 22:10:04.439466,822765,control,view,126.89782601099714
2016-11-23 23:26:22.610063,426153,experiment,view,128.07447904579232
2016-11-24 01:47:17.165091,283438,experiment,view,8.968648282238092
2016-11-24 02:25:48.186753,602958,experiment,view,131.4915482353432
2016-11-24 02:53:39.652853,534611,experiment,view,93.1051191434265
2016-11-24 03:05:17.291591,602380,control,view,136.03342130848552
2016-11-24 03:12:22.429693,527930,experiment,view,134.11831049494526
2016-11-24 03:13:40.864102,562186,control,view,145.11820598581693
2016-11-24 03:39:20.679016,370026,control,view,89.19703834966204
2016-11-24 04:09:00.694562,492075,experiment,view,146.43169438799694
2016-11-24 05:12:40.311736,216213,experiment,view,67.77781415038646
2016-11-24 06:00:45.901459,595515,control,view,132.66201792698584
2016-11-24 07:21:38.013956,706907,control,view,87.23375095748001
2016-11-24 09:42:04.796697,794787,control,view,195.01862919667303
2016-11-24 09:50:23.568360,749486,control,view,243.26187204119165
2016-11-24 10:29:00.141274,837931,experiment,view,175.06114089797427
2016-11-24 11:17:52.940989,319936,control,view,229.92183503750502
2016-11-24 11:33:41.172802,888992,control,view,216.184161053137
2016-11-24 11:59:07.917790,819840,control,view,111.10035650607934
2016-11-24 12:46:55.903012,871433,experiment,view,61.80880012176483
2016-11-24 13:49:17.153908,356487,control,view,133.27251370152135
2016-11-24 14:09:35.280603,728210,control,view,161.02790238650633
2016-11-24 14:12:20.700792,319369,control,view,190.7727504263023
2016-11-24 14:15:58.866372,920662,control,view,127.77467895071177
2016-11-24 14:39:56.075814,458144,control,view,192.8617610370123
2016-11-24 14:40:06.649832,644145,experiment,view,126.19471268003639
2016-11-24 14:51:52.339214,602685,experiment,view,42.396827052020654
2016-11-24 14:59:57.215179,884461,experiment,view,151.48274807085775
2016-11-24 15:11:04.503542,703161,control,view,75.24855291683865
2016-11-24 16:05:10.269237,303162,experiment,view,132.82801395446606
2016-11-24 17:26:37.267736,875878,experiment,view,127.4194442547565
2016-11-24 17:43:31.876650,716707,control,view,224.4187789996093
2016-11-24 18:39:44.195175,618096,experiment,view,110.08417774425102
2016-11-24 20:01:20.905931,834635,experiment,view,230.1103866155244
2016-11-24 20:20:05.675975,652476,control,view,76.28283192342019
2016-11-24 21:21:19.191734,614394,control,view,25.51221971107981
2016-11-24 21:32:27.139919,219212,control,view,117.42224992880517
2016-11-24 21:36:11.590824,926564,experiment,view,106.15025009428287
2016-11-24 23:46:53.407165,295445,control,view,257.43586972713
2016-11-25 00:42:42.467843,381053,control,view,75.25527553129328
2016-11-25 01:18:43.796504,441229,experiment,view,112.22729761052446
2016-11-25 01:21:02.766049,409531,experiment,view,73.71666688643755
2016-11-25 01:53:54.548596,303752,control,view,240.23068149745862
2016-11-25 03:21:38.705428,884226,experiment,view,108.68900894996139
2016-11-25 04:55:33.576774,844098,experiment,view,48.73644524516931
2016-11-25 05:53:11.396524,389150,control,view,121.2759332370759
2016-11-25 05:59:15.097716,805350,control,view,25.587872326298424
2016-11-25 07:24:14.747109,768518,experiment,view,313.7836708687641
2016-11-25 08:01:42.901019,298437,experiment,view,173.6026236144407
2016-11-25 11:04:09.012452,414027,control,view,5.96611128778224
2016-11-25 11:39:47.498858,728521,control,view,18.478597323754002
2016-11-25 11:54:21.364851,746195,experiment,view,66.15512042910967
2016-11-25 13:33:37.285393,767079,control,view,87.23411953813716
2016-11-25 16:07:08.487667,357977,experiment,view,110.91583377620361
2016-11-25 16:09:21.970489,502806,experiment,view,146.50232986364787
2016-11-25 16:25:56.554500,591255,experiment,view,91.41265522560576
2016-11-25 16:45:45.766031,362587,experiment,view,206.15202200066318
2016-11-25 17:33:59.141639,683858,control,view,113.6741811852922
2016-11-25 18:16:31.464579,192921,control,view,298.60564026287614
2016-11-25 18:16:57.099231,597451,experiment,view,160.97034436297196
2016-11-25 19:09:32.417087,700531,experiment,view,18.342883492234336
2016-11-25 19:22:13.010590,326032,experiment,view,112.28325419428094
2016-11-25 20:43:58.846467,309852,experiment,view,138.75892701723544
2016-11-25 21:04:52.019243,597442,experiment,view,48.69464598132731
2016-11-25 22:51:38.177942,523310,control,view,214.027230173889
2016-11-25 23:24:45.835654,719660,control,view,112.12861701002537
2016-11-25 23:44:11.155584,628490,control,view,202.68136905417902
2016-11-25 23:44:20.494738,803358,control,view,242.078657349524
2016-11-26 00:13:20.850840,267748,control,view,51.095868732726025
2016-11-26 00:18:03.823368,770075,experiment,view,135.4159105037103
2016-11-26 00:24:17.386287,546931,control,view,62.97282161406167
2016-11-26 01:40:10.067846,581677,experiment,view,106.38522768892147
2016-11-26 02:25:10.651278,216126,experiment,view,243.24546277183416
2016-11-26 02:58:50.798632,503874,experiment,view,17.002338042596364
2016-11-26 04:07:31.551687,581355,control,view,324.4007347872714
2016-11-26 05:43:13.092551,539703,experiment,view,224.17097118267088
2016-11-26 06:03:18.038855,421805,experiment,view,194.4327408158842
2016-11-26 07:00:18.515427,562881,experiment,view,114.15335486822661
2016-11-26 09:35:16.431754,736363,experiment,view,114.93611655040479
2016-11-26 11:12:25.231137,891063,experiment,view,157.22122244338348
2016-11-26 11:43:27.159381,753743,control,view,111.54671491845673
2016-11-26 12:42:18.493951,523534,experiment,view,209.94566705374083
2016-11-26 12:46:43.431652,347891,experiment,view,25.94771044493845
2016-11-26 13:14:09.414544,223736,experiment,view,52.70286865469308
2016-11-26 14:03:54.397953,665174,control,view,61.39572702283609
2016-11-26 14:13:17.191357,277001,control,view,70.76963715295835
2016-11-26 14:35:27.513048,362079,experiment,view,14.712386564687705
2016-11-26 14:44:50.111677,770662,experiment,view,34.219417582647225
2016-11-26 15:17:39.038888,665092,experiment,view,50.98744318542445
2016-11-26 15:40:53.125682,429438,experiment,view,145.19880630041914
2016-11-26 16:23:15.249079,351318,control,view,94.86928293732606
2016-11-26 16:53:34.915925,637148,control,view,77.32137626611421
2016-11-26 17:13:29.747261,329122,control,view,109.12791585425111
2016-11-26 18:56:55.870357,839231,control,view,188.34511198850976
2016-11-26 20:13:31.394334,280375,experiment,view,92.28980215226008
2016-11-26 20:21:38.106866,188149,experiment,view,67.85202155507197
2016-11-26 20:31:12.281217,231403,control,view,101.94778301754599
2016-11-26 20:55:32.176831,631359,control,view,32.368468443319216
2016-11-26 21:03:25.004336,615936,control,view,84.24640217572289
2016-11-27 01:49:29.420287,575944,control,view,13.150296805106848
2016-11-27 03:39:59.103576,475980,control,view,73.59001798772913
2016-11-27 03:52:29.538890,868221,control,view,40.02339420763825
2016-11-27 04:04:25.868993,514543,control,view,33.139911099481466
2016-11-27 04:29:00.627747,511046,control,view,7.090633395706817
2016-11-27 04:31:55.861300,734168,experiment,view,63.37282166208015
2016-11-27 05:15:32.531620,360697,control,view,68.8282958902872
2016-11-27 06:12:42.105945,778649,experiment,view,268.94677492193966
2016-11-27 06:59:25.910952,298972,control,view,6.34987861297283
2016-11-27 07:11:45.661203,930999,experiment,view,256.84225825480416
2016-11-27 09:11:17.386663,251217,control,view,81.37376908749908
2016-11-27 10:06:22.909069,641771,control,view,51.88948001455487
2016-11-27 10:18:34.583803,285879,control,view,59.179913536184415
2016-11-27 11:25:59.157641,840491,experiment,view,74.81708973621657
2016-11-27 11:44:46.967947,921683,experiment,view,75.57684755674322
2016-11-27 12:18:28.138851,194053,experiment,view,83.84053415786215
2016-11-27 13:30:43.235172,354968,experiment,view,174.19082869545548
2016-11-27 14:11:09.667990,868437,experiment,view,172.00018371688418
2016-11-27 18:20:46.787079,429304,experiment,view,225.94297608103585
2016-11-27 18:22:57.327182,275771,control,view,241.15758025658565
2016-11-27 18:57:35.746908,753291,control,view,57.179202257695486
2016-11-27 19:41:54.892633,928168,control,view,176.63121751154597
2016-11-27 19:54:05.869861,721802,control,view,15.749913400042274
2016-11-27 20:55:02.326483,267438,control,view,20.72968483574236
2016-11-27 21:04:26.827829,879932,experiment,view,110.12304839133085
2016-11-27 21:12:18.360499,282478,control,view,40.389380600724905
2016-11-27 21:33:19.801394,343226,control,view,21.08389128751702
2016-11-27 22:06:12.770264,845813,experiment,view,132.32491251045957
2016-11-27 22:50:03.877890,195399,control,view,0.4290657086359886
2016-11-27 23:14:45.669435,296825,control,view,165.4508815629055
2016-11-28 01:17:20.729252,334077,experiment,view,73.46922374744186
2016-11-28 01:23:50.026290,212087,experiment,view,200.1646501156086
2016-11-28 02:43:22.083969,625146,control,view,30.032002112612588
2016-11-28 03:40:44.748957,233188,experiment,view,95.26670132618145
2016-11-28 03:56:03.434301,537904,experiment,view,93.69272779034188
2016-11-28 04:11:45.630176,422463,experiment,view,139.5597515523417
2016-11-28 04:54:33.927430,792388,control,view,1.7954305295302078
2016-11-28 05:29:02.927245,569680,experiment,view,69.2743821960301
2016-11-28 06:54:10.525141,477478,control,view,66.32601709657189
2016-11-28 06:58:29.985369,920345,experiment,view,40.16539524030151
2016-11-28 07:21:33.683578,410383,control,view,100.23251883759791
2016-11-28 07:23:33.368798,867049,experiment,view,112.5379049333142
2016-11-28 08:41:24.312390,350746,experiment,view,126.174137974449
2016-11-28 10:40:54.611233,799721,experiment,view,215.60261729468115
2016-11-28 10:49:00.492320,670680,control,view,179.7582671316937
2016-11-28 12:22:51.338078,700130,control,view,133.13152724953406
2016-11-28 12:31:21.431374,225651,control,view,131.00174111261168
2016-11-28 13:59:03.249898,932425,control,view,37.202018645931105
2016-11-28 15:41:11.225059,441760,control,view,142.91141075571295
2016-11-28 16:29:19.247527,212685,control,view,139.12509363880682
2016-11-28 16:43:40.141895,227021,experiment,view,126.5692927822162
2016-11-28 16:50:09.616271,536704,control,view,271.08169944405546
2016-11-28 18:21:04.388012,375370,control,view,3.42497394399021
2016-11-28 18:45:11.441884,690696,control,view,21.544491942465726
2016-11-28 21:02:55.747169,436003,experiment,view,235.0084459330448
2016-11-28 22:54:55.277061,254752,experiment,view,259.33881569733853
2016-11-28 23:59:58.562364,597759,experiment,view,198.51519891291025
2016-11-29 00:26:07.454059,933073,experiment,view,198.38422629937526
2016-11-29 01:17:02.804255,728212,control,view,148.76051467056433
2016-11-29 01:22:35.086288,896463,control,view,66.42040661229701
2016-11-29 01:26:12.878581,505418,experiment,view,239.6432766510439
2016-11-29 01:32:45.013213,788361,experiment,view,172.61278451602504
2016-11-29 01:36:48.760402,853078,control,view,29.846333426273176
2016-11-29 01:51:59.754685,439047,experiment,view,84.95740936166683
2016-11-29 01:59:32.063609,432380,control,view,258.7280248982576
2016-11-29 02:18:03.259999,801496,control,view,10.227454008570774
2016-11-29 02:22:45.451880,377698,experiment,view,160.39379696831804
2016-11-29 02:32:04.614750,532190,experiment,view,193.29699009410757
2016-11-29 02:40:59.822542,700643,experiment,view,113.68669970627742
2016-11-29 04:10:43.330646,884750,experiment,view,139.39814589408468
2016-11-29 05:10:37.891645,745201,control,view,152.8715609125161
2016-11-29 05:27:41.348885,822150,control,view,55.458933089516215
2016-11-29 05:53:58.789656,513153,experiment,view,133.78218259694495
2016-11-29 07:53:21.779909,867491,experiment,view,147.94049511965042
2016-11-29 07:57:45.726087,333802,experiment,view,116.90600643778147
2016-11-29 09:12:49.456337,591940,experiment,view,130.77431112377798
2016-11-29 09:23:57.913247,621449,experiment,view,23.15346320627856
2016-11-29 09:33:01.719127,187247,experiment,view,249.36346545958816
2016-11-29 10:09:44.121968,537275,control,view,195.13433162248313
2016-11-29 10:57:14.055083,673681,experiment,view,49.80870762698524
2016-11-29 13:07:53.554571,253076,control,view,99.88751880508077
2016-11-29 13:55:05.623949,744936,experiment,view,50.875128495328724
2016-11-29 15:10:41.723774,209169,experiment,view,183.71611347512084
2016-11-29 15:36:33.186861,549595,experiment,view,54.613383092698186
2016-11-29 15:48:08.058199,901446,experiment,view,5.129372141254549
2016-11-29 15:59:09.759462,565329,control,view,54.792807592644834
2016-11-29 16:05:02.944363,346062,control,view,61.3858564228667
2016-11-29 16:05:55.538330,404488,experiment,view,143.55085497934905
2016-11-29 16:12:05.112825,351917,experiment,view,138.72844947186587
2016-11-29 17:03:15.904315,539946,experiment,view,38.41975275157509
2016-11-29 18:06:13.352953,232095,control,view,251.4710363492742
2016-11-29 19:49:48.862578,435364,control,view,28.381921946440457
2016-11-29 20:04:06.286708,286102,experiment,view,28.1008334890721
2016-11-29 20:10:43.869938,841603,control,view,144.58562191568242
2016-11-29 20:51:11.854453,271256,control,view,3.006523270429568
2016-11-29 21:32:00.440444,444096,control,view,18.484793939842504
2016-11-29 23:30:44.567395,687102,control,view,159.57736028714885
2016-11-29 23:43:01.118152,468584,control,view,337.2548241973939
2016-11-29 23:45:03.987099,697005,control,view,97.45328403620621
2016-11-30 00:15:01.293745,239004,control,view,142.54224883659498
2016-11-30 00:18:56.573700,576147,experiment,view,33.01006656328876
2016-11-30 03:04:31.434429,430660,experiment,view,181.0154585031439
2016-11-30 05:42:06.413100,306979,control,view,172.55467462704024
2016-11-30 05:51:03.432178,765549,control,view,76.37466631725331
2016-11-30 06:34:36.690128,545358,control,view,118.75281756918723
2016-11-30 07:04:05.529950,687328,experiment,view,252.8434006572714
2016-11-30 07:31:21.719969,425841,control,view,97.83849508673849
2016-11-30 08:50:31.382334,891743,control,view,146.0436725075004
2016-11-30 08:51:11.367997,361486,control,view,24.07511799952927
2016-11-30 09:04:13.967976,830798,control,view,46.56860618551306
2016-11-30 10:17:12.837299,553544,control,view,161.5208068945035
2016-11-30 10:20:10.170180,669210,experiment,view,149.70470331075455
2016-11-30 13:34:06.578451,769521,control,view,216.54062786060933
2016-11-30 13:34:39.566186,708702,control,view,182.02290976116666
2016-11-30 13:50:34.027041,274731,experiment,view,132.43134749582413
2016-11-30 14:28:28.359805,299302,experiment,view,173.51749164237475
2016-11-30 15:54:12.866598,894991,control,view,42.96967378822147
2016-11-30 16:38:12.068752,528132,experiment,view,107.27544082955393
2016-11-30 16:38:55.266051,350663,experiment,view,75.33633824386568
2016-11-30 17:18:33.940092,782148,control,view,105.5219497757028
2016-11-30 17:46:23.112861,558426,experiment,view,32.05511183106513
2016-11-30 18:54:17.808390,599292,control,view,193.53178589997128
2016-11-30 19:12:42.133374,815381,experiment,view,98.55751670085948
2016-11-30 19:29:55.540961,645047,experiment,view,139.42132434853227
2016-11-30 19:30:33.048605,645047,experiment,enroll,139.42132434853227
2016-11-30 20:13:45.757382,211247,control,view,89.90475418175696
2016-11-30 20:44:31.419541,380113,control,view,124.4838323315895
2016-11-30 21:51:22.844080,421944,experiment,view,75.58359126279564
2016-11-30 21:52:41.380511,464662,control,view,136.24373180107577
2016-11-30 22:11:21.109105,531186,experiment,view,187.95335243874086
2016-11-30 22:15:33.169222,594941,control,view,56.888811020293815
2016-11-30 23:16:08.068230,522764,control,view,161.61956270765072
2016-12-01 00:29:06.011356,626650,experiment,view,214.2081593575269
2016-12-01 01:05:10.114879,469067,control,view,98.65889077258683
2016-12-01 01:39:15.438160,514222,experiment,view,68.68390133787629
2016-12-01 01:49:03.213996,302716,experiment,view,148.48434227550462
2016-12-01 01:51:40.513412,632378,experiment,view,215.71466328210906
2016-12-01 02:18:29.333312,790497,experiment,view,137.60777170933352
2016-12-01 02:48:00.962170,556608,experiment,view,4.053404462709992
2016-12-01 02:55:22.893418,310241,control,view,242.29001204330226
2016-12-01 03:48:14.508117,631822,experiment,view,235.2966363667632
2016-12-01 03:59:43.639200,891498,control,view,28.750457818586867
2016-12-01 04:00:00.004812,920574,experiment,view,54.60668831550905
2016-12-01 04:04:00.397327,314843,control,view,7.0961074782483
2016-12-01 04:09:20.091409,922419,control,view,192.29885947163726
